,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Hall in Tirol,Hall in Tirol,LOC,0.36842105,0.52631579,de,1.90000000,4023019-3,2764958,P,47.28333000,11.51667000,EUROPE,Austria,WCE
Fürth,Fürth,LOC,0.00000000,0.00000000,de,1.90000000,4018827-9,2923544,P,49.47593000,10.98856000,EUROPE,Germany,WCE
Abgeordnetenhaus,Abgeordnetenhaus,LOC,-1.05263158,0.00000000,de,1.90000000,,0,,,,,,
Dschungelcamp-Staffel,Dschungelcamp-Staffel,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
UNHCR-Chef,UNHCR-Chef,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Grönlands,Grönlands,LOC,0.30263158,0.26315789,de,1.90000000,,0,,,,,,
Altstadt,Altstadt,LOC,0.00000000,0.52631579,de,1.90000000,,11669492,P,53.55018000,9.94653000,EUROPE,Germany,NEU
Cave Creek,Cave Creek,LOC,0.00000000,0.00000000,de,1.90000000,4309794-7,3580756,T,19.27187000,-81.30991000,CENTRAL-AMERICA,Cayman Islands,CAR
biohybride,biohybride,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Brandnotstand,Brandnotstand,LOC,-1.05263158,0.00000000,de,1.90000000,,0,,,,,,
Bologna,Bologna,LOC,0.00000000,0.00000000,de,1.90000000,4007616-7,3181928,P,44.49381000,11.33875000,EUROPE-AFRICA,Italy,MED
Bundesgerichtshof,Bundesgerichtshof,LOC,-0.36842105,0.00000000,de,1.90000000,,4140603,S,38.89039000,-77.00442000,NORTH-AMERICA,United States,ENA
Düsseldorf,Düsseldorf,LOC,-0.52631579,0.00000000,de,1.90000000,4013255-9,2934246,P,51.22172000,6.77616000,EUROPE,Germany,WCE
Retzer Land,Retzer Land,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Greenpeace-Aktivisten,Greenpeace-Aktivisten,LOC,1.05263158,0.00000000,de,1.90000000,,0,,,,,,
Küste,Küste,LOC,0.00000000,0.00000000,de,1.90000000,4014426-4,2287781,A,8.00000000,-5.50000000,AFRICA,Ivory Coast,WAF
Extremfall,Extremfall,LOC,0.18421053,0.26315789,de,1.90000000,,0,,,,,,
Hohen Venn,Hohen Venn,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Stammersdorf,Stammersdorf,LOC,0.00000000,0.00000000,de,1.90000000,4723886-0,2764676,P,48.30087000,16.41802000,EUROPE,Austria,WCE
Hitzefrei-Tage,Hitzefrei-Tage,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Belgiens,Belgiens,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Hektar Land,Hektar Land,LOC,-0.36842105,0.00000000,de,1.90000000,,0,,,,,,
Wüstenstaub,Wüstenstaub,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
zukunftstauglich,zukunftstauglich,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Europas Rekordwerte,Europas Rekordwerte,LOC,0.00000000,1.05263158,de,1.90000000,,0,,,,,,
Stadtrates,Stadtrates,LOC,-0.36842105,0.00000000,de,1.90000000,,0,,,,,,
Malaysia,Malaysia,LOC,0.36842105,0.00000000,de,1.90000000,4037203-0,1733045,A,2.50000000,112.50000000,ASIA,Malaysia,SEA
Kanadas,Kanadas,LOC,0.00000000,0.00000000,de,1.90000000,4029456-0,6251999,A,60.10867000,-113.64258000,NORTH-AMERICA,Canada,NWN
Pegelstand des Rhein,Pegelstand des Rhein,LOC,-0.73684211,0.00000000,de,1.90000000,,0,,,,,,
Triestingtal,Triestingtal,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Feldkirch,Feldkirch,LOC,0.52631579,0.00000000,de,1.90000000,4016680-6,2779674,P,47.23306000,9.60000000,EUROPE,Austria,WCE
Schmelzwasser,Schmelzwasser,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Forst,Forst,LOC,0.00000000,0.00000000,de,1.90000000,4017920-5,2925832,P,51.73544000,14.63971000,EUROPE,Germany,WCE
Urlaub,Urlaub,LOC,0.00000000,0.00000000,de,1.90000000,,0,,,,,,
Planet Erde,Planet Erde,LOC,0.00000000,0.52631579,de,1.90000000,,0,,,,,,
Amazonasgebiet,Amazonasgebiet,LOC,-0.12280702,0.35087719,de,1.90000000,,0,,,,,,
Ott,Ott,LOC,0.77777778,0.00000000,de,1.80000000,,3371139,U,-39.61667000,13.50000000,SOUTHERN,,SOO
Treptow-Köpenick,Treptow-Köpenick,LOC,0.77777778,0.00000000,de,1.80000000,4737316-7,2885656,P,52.44550000,13.57455000,EUROPE,Germany,WCE
Indonesien,Indonesien,LOC,-0.90277778,0.55555556,de,1.80000000,4026761-1,1643084,A,-5.00000000,120.00000000,ASIA,Indonesia,SEA
Dachgeschoss,Dachgeschoss,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Hitze-Check Mittelmaß,Hitze-Check Mittelmaß,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Raumes Wels/Linz,Raumes Wels/Linz,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Hitzewarnstufe Rot,Hitzewarnstufe Rot,LOC,0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Straßenmeistereien,Straßenmeistereien,LOC,0.00000000,0.55555556,de,1.80000000,,0,,,,,,
Klagenfurt,Klagenfurt,LOC,0.00000000,0.00000000,de,1.80000000,1023732653,2774326,P,46.62472000,14.30528000,EUROPE,Austria,WCE
Villach,Villach,LOC,0.00000000,0.00000000,de,1.80000000,4063533-8,2762372,P,46.61028000,13.85583000,EUROPE,Austria,WCE
Balkon,Balkon,LOC,-0.55555556,0.00000000,de,1.80000000,,579412,T,68.10194000,37.20917000,EUROPE,Russia,NEU
Mond,Mond,LOC,-0.77777778,0.00000000,de,1.80000000,1085673251,293354,P,32.24995000,34.91737000,EUROPE-AFRICA,Israel,MED
Magazinen,Magazinen,LOC,0.55555556,0.00000000,de,1.80000000,,0,,,,,,
Hitze-Uhr,Hitze-Uhr,LOC,0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Stadt Wien,Stadt Wien,LOC,0.38888889,0.00000000,de,1.80000000,4066009-6,2761369,P,48.20849000,16.37208000,EUROPE,Austria,WCE
Podcasts,Podcasts,LOC,0.55555556,0.00000000,de,1.80000000,,0,,,,,,
Grafiken,Grafiken,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
F.A.Z.-Podcast Rhein-Main,F.A.Z.-Podcast Rhein-Main,LOC,0.77777778,0.00000000,de,1.80000000,,0,,,,,,
Stadt Köln,Stadt Köln,LOC,0.25000000,0.13888889,de,1.80000000,4031483-2,2886242,P,50.93333000,6.95000000,EUROPE,Germany,WCE
Milliardenpaket,Milliardenpaket,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Wegner,Wegner,LOC,0.00000000,0.00000000,de,1.80000000,,5407707,H,37.84145000,-119.53668000,NORTH-AMERICA,United States,WNA
Dehydrierung,Dehydrierung,LOC,0.19444444,0.27777778,de,1.80000000,,0,,,,,,
Dschibuti,Dschibuti,LOC,0.18518519,0.00000000,de,1.80000000,4070610-2,223816,A,11.83333000,42.50000000,AFRICA,Djibouti,NEAF
Antidepressiva,Antidepressiva,LOC,-0.55555556,0.00000000,de,1.80000000,,0,,,,,,
Hitzeschäden,Hitzeschäden,LOC,0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Hitze-Ausfallgeld,Hitze-Ausfallgeld,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Krumbach,Krumbach,LOC,0.00000000,0.00000000,de,1.80000000,4098733-4,2883410,P,48.24182000,10.36320000,EUROPE,Germany,WCE
Uniklinikum Gießen,Uniklinikum Gießen,LOC,-0.19444444,0.83333333,de,1.80000000,,0,,,,,,
Deutsch…,Deutsch…,LOC,0.18518519,0.00000000,de,1.80000000,,0,,,,,,
Klitzschen bei Torgau,Klitzschen bei Torgau,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Regenjacke,Regenjacke,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Sonnenhut,Sonnenhut,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Auto,Auto,LOC,-0.55555556,0.00000000,de,1.80000000,,5880844,P,-14.27500000,-170.62800000,PACIFIC,American Samoa,SPO
weiterlesenBis,weiterlesenBis,LOC,-0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Heavy-Metal-Festival,Heavy-Metal-Festival,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Klimakrise,Klimakrise,LOC,0.38888889,0.55555556,de,1.80000000,,0,,,,,,
Fußbad,Fußbad,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Menthol-Spray,Menthol-Spray,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Haus bei Hitze,Haus bei Hitze,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Metalfans,Metalfans,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Sonntag,Sonntag,LOC,-0.55555556,0.55555556,de,1.80000000,,6625700,T,-84.91667000,-86.75000000,POLAR,Antarctica,EAN
Juni-Hitze,Juni-Hitze,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Rettungsdienste,Rettungsdienste,LOC,0.25000000,0.13888889,de,1.80000000,,0,,,,,,
Corrèze,Corrèze,LOC,0.00000000,0.00000000,de,1.80000000,4085335-4,3023532,A,45.34754000,1.87319000,EUROPE,France,WCE
Nabu,Nabu,LOC,-0.55555556,0.00000000,de,1.80000000,,1874064,P,38.11944000,126.85083000,ASIA,North Korea,EAS
Viereck,Viereck,LOC,-0.38888889,0.00000000,de,1.80000000,,6548481,A,53.55000000,14.05000000,EUROPE,Germany,WCE
Görlitz,Görlitz,LOC,0.00000000,0.00000000,de,1.80000000,4021441-2,2918987,P,51.15518000,14.98853000,EUROPE,Germany,WCE
Thailand,Thailand,LOC,-0.58333333,0.27777778,de,1.80000000,4078228-1,1605651,A,15.50000000,101.00000000,ASIA,Thailand,SEA
Münchens,Münchens,LOC,0.00000000,0.00000000,de,1.80000000,,6544563,S,48.14912000,11.56729000,EUROPE,Germany,WCE
Dürre in Europa,Dürre in Europa,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Turniersaison,Turniersaison,LOC,-0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Hitzewoche,Hitzewoche,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Spielberg,Spielberg,LOC,-0.16666667,0.00000000,de,1.80000000,7500318-1,2764812,P,47.21667000,14.78333000,EUROPE,Austria,WCE
Hitzewochenende,Hitzewochenende,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Kantonsrat,Kantonsrat,LOC,1.11111111,0.00000000,de,1.80000000,,0,,,,,,
Kurswechsel,Kurswechsel,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Jahr Rekorde,Jahr Rekorde,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Balkontür,Balkontür,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Palais Chotek,Palais Chotek,LOC,-0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Lausanne,Lausanne,LOC,0.00000000,0.00000000,de,1.80000000,4034750-3,2659994,P,46.51600000,6.63282000,EUROPE,Switzerland,WCE
Eiskeller,Eiskeller,LOC,-0.77777778,0.00000000,de,1.80000000,,2931416,T,53.43333000,13.93333000,EUROPE,Germany,WCE
Herausforderungen,Herausforderungen,LOC,0.00000000,0.00000000,de,1.80000000,,0,,,,,,
Verkehrsministerium,Verkehrsministerium,LOC,0.00000000,0.55555556,de,1.80000000,,0,,,,,,
Oberfranken,Oberfranken,LOC,0.55555556,0.00000000,de,1.80000000,4049080-4,2849446,P,50.24921000,12.03422000,EUROPE,Germany,WCE
Café Sophie,Café Sophie,LOC,-0.38888889,0.00000000,de,1.80000000,,0,,,,,,
Kühle Orte,Kühle Orte,LOC,-0.77777778,0.00000000,de,1.80000000,,0,,,,,,
Müllwagen,Müllwagen,LOC,0.20370370,0.00000000,de,1.80000000,,0,,,,,,
TotalEnergies,TotalEnergies,LOC,-0.55555556,0.00000000,de,1.80000000,,0,,,,,,
Chemieverbands,Chemieverbands,LOC,-0.87500000,0.00000000,de,1.60000000,,0,,,,,,
Park Babelsberg,Park Babelsberg,LOC,-0.62500000,0.00000000,de,1.60000000,,0,,,,,,
Texas,Texas,LOC,0.87500000,0.62500000,de,1.60000000,4059594-8,12217092,L,28.92040000,-98.57720000,CENTRAL-AMERICA,United States,NCA
Staatsmitteln,Staatsmitteln,LOC,0.00000000,0.00000000,de,1.60000000,,0,,,,,,
Bursa,Bursa,LOC,-0.47619048,0.95238095,de,1.40000000,4009173-9,750269,P,40.19559000,29.06013000,EUROPE-AFRICA,Turkey,MED
Neubauvorhaben,Neubauvorhaben,LOC,0.00000000,0.00000000,de,1.30000000,,0,,,,,,
Anpassungen,Anpassungen,LOC,0.00000000,0.00000000,de,1.30000000,,0,,,,,,
Investitionsrückstand,Investitionsrückstand,LOC,0.53846154,0.00000000,de,1.30000000,,0,,,,,,
Lanz,Lanz,LOC,-0.58333333,0.00000000,de,1.20000000,7562774-7,6636657,T,-77.28333000,-86.28333000,POLAR,Antarctica,WAN
Great Ethiopian Renaissance Dam,Great Ethiopian Renaissance Dam,LOC,0.63636364,0.00000000,de,1.10000000,,0,,,,,,
Ägypten,Ägypten,LOC,0.00000000,0.00000000,de,1.10000000,4000556-2,357994,A,27.00000000,30.00000000,AFRICA,Egypt,SAH
GERD,GERD,LOC,0.63636364,0.00000000,de,1.10000000,,6633787,T,-60.66600000,-45.75000000,SOUTHERN,Antarctica,SOO
D…,D…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wiener Allzeitrekord,Wiener Allzeitrekord,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Land der Grachten,Land der Grachten,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Niedrigwasser,Niedrigwasser,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Bad Kreuznach,Bad Kreuznach,LOC,0.00000000,0.00000000,de,1.00000000,4033085-0,2953416,P,49.84140000,7.86713000,EUROPE,Germany,WCE
Den Niederlanden,Den Niederlanden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Bad Deutsch-Altenb…,Bad Deutsch-Altenb…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Bezirk Linz-Land,Bezirk Linz-Land,LOC,0.70000000,0.00000000,de,1.00000000,,6299670,S,48.23322000,14.18751000,EUROPE,Austria,WCE
Stromes,Stromes,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Budapester,Budapester,LOC,0.00000000,0.00000000,de,1.00000000,,3053176,P,47.50207000,19.07218000,EUROPE,Hungary,WCE
Stichtag 21,Stichtag 21,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Uni,Uni,LOC,0.00000000,0.00000000,de,1.00000000,4022153-2,2635167,A,54.75844000,-2.69531000,EUROPE,United Kingdom,NEU
Juniwert,Juniwert,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Behördena…,Behördena…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Körpers,Körpers,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hause,Hause,LOC,0.00000000,0.00000000,de,1.00000000,,9141836,T,62.24055000,6.29332000,EUROPE,Norway,NEU
Westen,Westen,LOC,0.00000000,0.00000000,de,1.00000000,,2083549,A,-7.50000000,142.00000000,ASIA,Papua New Guinea,SEA
Park Sanssouci,Park Sanssouci,LOC,0.00000000,0.00000000,de,1.00000000,1052660649,2841441,L,52.40043000,13.03528000,EUROPE,Germany,WCE
Mittelitalien,Mittelitalien,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
schwül-heißen Luft,schwül-heißen Luft,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Inseln,Inseln,LOC,0.00000000,0.00000000,de,1.00000000,4029617-9,3374766,A,16.00000000,-24.00000000,ATLANTIC,Cabo Verde,NAO
Schlimmer,Schlimmer,LOC,0.00000000,0.00000000,de,1.00000000,,5046163,T,45.35524000,-92.86549000,NORTH-AMERICA,United States,CNA
Formentera zu…,Formentera zu…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Eilenburg,Eilenburg,LOC,0.70000000,0.00000000,de,1.00000000,4235486-9,2931871,P,51.45984000,12.63338000,EUROPE,Germany,WCE
Gießen im Garten,Gießen im Garten,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Eventsommer,Eventsommer,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Traun,Traun,LOC,0.70000000,0.00000000,de,1.00000000,4122736-0,7872061,A,48.22086000,14.23833000,EUROPE,Austria,WCE
Lago Trasimeno,Lago Trasimeno,LOC,0.00000000,0.00000000,de,1.00000000,4363100-9,3165310,H,43.13333000,12.10000000,EUROPE-AFRICA,Italy,MED
Lösungen,Lösungen,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Werfenweng,Werfenweng,LOC,0.70000000,0.00000000,de,1.00000000,4108010-5,2761476,P,47.46204000,13.25582000,EUROPE,Austria,WCE
Waldbrand-Einsätzen,Waldbrand-Einsätzen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Bezirk Lienz,Bezirk Lienz,LOC,0.70000000,0.00000000,de,1.00000000,4035690-5,2772505,P,46.82890000,12.76903000,EUROPE,Austria,WCE
krachen,krachen,LOC,0.00000000,0.00000000,de,1.00000000,,8196893,P,14.52586000,100.47656000,ASIA,Thailand,SEA
sch…,sch…,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Allzeit-Höchstmarken,Allzeit-Höchstmarken,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wohngebäuden,Wohngebäuden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
nan Trockenheit,nan Trockenheit,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wohnungsbesichtigungen,Wohnungsbesichtigungen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Baumbestands,Baumbestands,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stürmische Böen,Stürmische Böen,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Nachbarlän…,Nachbarlän…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hornissen,Hornissen,LOC,0.00000000,0.00000000,de,1.00000000,,2898817,T,50.81929000,11.54694000,EUROPE,Germany,WCE
Konjunkturrisiko,Konjunkturrisiko,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Niederlande,Niederlande,LOC,0.00000000,0.00000000,de,1.00000000,4042203-3,2750405,A,52.25000000,5.75000000,EUROPE,The Netherlands,NEU
Asiens,Asiens,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Frankfurt/Main,Frankfurt/Main,LOC,0.00000000,1.00000000,de,1.00000000,4018118-2,2925533,P,50.11552000,8.68417000,EUROPE,Germany,WCE
Bäder,Bäder,LOC,0.00000000,0.00000000,de,1.00000000,,11487929,P,46.60538000,7.32667000,EUROPE,Switzerland,WCE
Watzmannhaus,Watzmannhaus,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Alltagsgegenständen,Alltagsgegenständen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Umgang,Umgang,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Rekord-Hitzewelle,Rekord-Hitzewelle,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Arznei,Arznei,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Landesstraßen,Landesstraßen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ö1-Morgenjournal,Ö1-Morgenjournal,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Nordostasien,Nordostasien,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Detaildiskussionen,Detaildiskussionen,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Wiesen,Wiesen,LOC,0.00000000,0.00000000,de,1.00000000,4252519-6,2761306,P,47.73776000,16.33798000,EUROPE,Austria,WCE
Berchtesgaden,Berchtesgaden,LOC,0.00000000,0.00000000,de,1.00000000,4005574-7,2950880,L,47.55000000,12.91667000,EUROPE,Germany,WCE
Dienstag,Dienstag,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Home-Office,Home-Office,LOC,0.70000000,0.00000000,de,1.00000000,,7201835,S,44.94528000,-85.28028000,NORTH-AMERICA,United States,ENA
Großen,Großen,LOC,1.00000000,0.00000000,de,1.00000000,,2782817,P,48.46235000,15.36389000,EUROPE,Austria,WCE
Stresstest,Stresstest,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Pettneu am Arlberg,Pettneu am Arlberg,LOC,0.00000000,0.00000000,de,1.00000000,4528536-6,7872582,A,47.13567000,10.34754000,EUROPE,Austria,WCE
Hitze-Extremwert,Hitze-Extremwert,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trockenen,Trockenen,LOC,0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Dummerstorf …,Dummerstorf …,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Extremtemperaturen,Extremtemperaturen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Badezimmer,Badezimmer,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
hinweggezogen,hinweggezogen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Niederösterreich Betonp…,Niederösterreich Betonp…,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Koblenz,Koblenz,LOC,-1.00000000,0.00000000,de,1.00000000,4031410-8,2886946,P,50.35357000,7.57883000,EUROPE,Germany,WCE
Landeshauptstädten verfielfacht,Landeshauptstädten verfielfacht,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Alpenrand,Alpenrand,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Kühen,Kühen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Montag Gewitter,Montag Gewitter,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Deutsche Wetterdienst,Deutsche Wetterdienst,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Wintern,Wintern,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Pflegeheim,Pflegeheim,LOC,-0.70000000,0.00000000,de,1.00000000,,10388434,S,47.36157000,9.06986000,EUROPE,Switzerland,WCE
Quadratmeter Wald,Quadratmeter Wald,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitzerekorden,Hitzerekorden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Glaziologen,Glaziologen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
wien,wien,LOC,0.00000000,1.00000000,de,1.00000000,,2761369,P,48.20849000,16.37208000,EUROPE,Austria,WCE
Handtasche,Handtasche,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trocke…,Trocke…,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Regenmangel,Regenmangel,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Vibrionen,Vibrionen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Übersee,Übersee,LOC,0.00000000,0.00000000,de,1.00000000,4119281-3,2820564,P,47.81667000,12.48333000,EUROPE,Germany,WCE
Baden in Bayern,Baden in Bayern,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Klimaanlage,Klimaanlage,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Wien-Stammersdorf,Wien-Stammersdorf,LOC,0.00000000,0.00000000,de,1.00000000,4723886-0,2764676,P,48.30087000,16.41802000,EUROPE,Austria,WCE
Algen,Algen,LOC,0.00000000,0.00000000,de,1.00000000,,2676295,H,59.71667000,14.58333000,EUROPE,Sweden,NEU
Hitzewelle in Europa,Hitzewelle in Europa,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Reiches Land,Reiches Land,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Totenschein,Totenschein,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Buch,Buch,LOC,0.00000000,0.00000000,de,1.00000000,,3006283,P,44.63278000,-1.14513000,EUROPE-AFRICA,France,MED
Gussower Erlebniscamp,Gussower Erlebniscamp,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
… Spanien,… Spanien,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sieggraben,Sieggraben,LOC,0.00000000,0.00000000,de,1.00000000,4620485-4,2765092,P,47.65128000,16.37993000,EUROPE,Austria,WCE
S31,S31,LOC,-1.00000000,0.00000000,de,1.00000000,,5801681,S,48.48643000,-122.93680000,NORTH-AMERICA,United States,WNA
Elbe…,Elbe…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Schaulustige,Schaulustige,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ulan-Bator,Ulan-Bator,LOC,0.00000000,0.00000000,de,1.00000000,4061507-8,2028462,P,47.90771000,106.88324000,ASIA,Mongolia,ESB
Wasserstraßen- und Schifffahrtsamt Rhein,Wasserstraßen- und Schifffahrtsamt Rhein,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Pegelstand,Pegelstand,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadt Jena,Stadt Jena,LOC,0.00000000,0.00000000,de,1.00000000,4028557-1,2895044,P,50.92878000,11.58990000,EUROPE,Germany,WCE
Schleswig-Holsteins,Schleswig-Holsteins,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Wohnungssuche,Wohnungssuche,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Juni-Temperaturen,Juni-Temperaturen,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wochenendes,Wochenendes,LOC,0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Celsius am Tag,Celsius am Tag,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Elbe-Saale,Elbe-Saale,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
St. Ulrich bei Steyr,St. Ulrich bei Steyr,LOC,0.00000000,0.00000000,de,1.00000000,4612055-5,2766372,P,48.02116000,14.43685000,EUROPE,Austria,WCE
Wärmeres Wasser,Wärmeres Wasser,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
At…,At…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Wettermodelle,Wettermodelle,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kreuzberg,Kreuzberg,LOC,-0.50000000,0.50000000,de,1.00000000,1362007056,2884161,P,52.49973000,13.40338000,EUROPE,Germany,WCE
große Regen,große Regen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Notaufnahmen,Notaufnahmen,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Autobahn GmbH Nord,Autobahn GmbH Nord,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Glutnestern,Glutnestern,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
